event_id,url,title,date_start,time_start,location,ticket_price_text,ticket_free,ticket_url,description,categories,organizer
9b377d5b11d669aa64e4213ba73ced66,https://mktickets.mk/event/desingerica-2/,Desingerica,30-07-2024,23:00,"Hangar Club, Охрид",800ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Hangar ви ја најавува најголемата балканска сензација
Desingerica,
човекот
кој ги помести границите на добра забава, за прв пат во Хангар.
Резервации: 074 24 66 66 & 072 23 88 88",,
418450468c186f3c1f03b5387761b358,https://mktickets.mk/event/ana26/,„АНА КАРЕНИНА“ – П. И. ЧАЈКОВСКИ (26.6.2023),26-06-2023,20:00,"Национална Oпера и Балет, Скопје",400ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Ана Каренина: Марија Кичевска Шокаровска
Вронски: Бобан Ковачевски (Балаж Лочеи)
Каренин:Гиљерме Алвез (Португалија)
Кити: Христина Наќевска
Лидија Ивановна: Ангела Велевска
Доли: Наташа Трендафилова Гицев
Бетси:Илијана Данилов
Сорокина: Билјана Басмаџиева Ковачевски
Стива: Мирослав Митрашиновиќ
Левин: Игор Веланоски
Грофица Вронска:Ангела Богатинова
Серпуховски: Ендру Кук (Англија)
Настапуваат солисти и балетскиот ансамбл на НОБ
Времетраење на балетската претстава: 1 час и 30 минути",['ballet'],
3d725d27975f6a141655c44f72632844,https://mktickets.mk/event/seka-aleksic/,Seka Aleksic,30-07-2025,21:00,"Egoist Open Air, Ohrid",700ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Event details
Date (start)
30-07-2025
Location
Egoist Open Air
City
Ohrid
Time (start)
21:00",,
68a9e3dea187a98a1a0bc9f885adeb3d,https://mktickets.mk/event/%d1%80%d0%b0%d1%98%d0%bc%d0%be%d0%bd%d0%b4%d0%b0-%d0%b0%d0%bb%d0%b5%d0%ba%d1%81%d0%b0%d0%bd%d0%b4%d0%b0%d1%80-%d0%b3%d0%bb%d0%b0%d0%b7%d1%83%d0%bd%d0%be%d0%b2/,„Рајмонда“ – Александар Глазунов,29-10-2022,20:00,"Национална Oпера и Балет, Скопје",400-600ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Диригент
: Бисера Чадловска
Кореограф
: Виктор Јаременко (Украина)
Сценограф
: Андреј Злобин (Украина)
Костимограф
: Гана Ипатиева (Украина)
Репетитори
: Горан Божинов, Александра Мијалкова,  Билјана Пашариковска и Дафина Данилоска-Кочевска
Концерт
мајстор
: Верица Ламбевска
Настапуваат
:
Рајмонда
: Марија Кичевска Шокаровска
Жан
де
Бриен
: Балаж Лочеи (Унгарија)
Абдурахман
: Васил Чичијашвили (Грузија)
Бела
Дама
: Ивана Коцевска
Рајмонда
“
е балет во два чина. Светската премиера е одржана во Маринскиот театар во Санкт Петербург, во јануари, 1898 година. Либретото за балетот „Рајмонда“ е базирано на типичната драматургија која го обележува времето на Романтизмот. Во драмите (приказните) на овој уметнички правец доминираат темите за јунаштвото, благородништвото, љубовта, достоинството, честа и т.н. Во „Рајмонда“ тоа е
Белата Дама
со нејзиниот Бел Шал, инаку покровителка на благородничкото семејство на младата грофица
Рајмонда де Дорис
. Таа „секогаш“ е тука за да ја спаси честа на аристократите. Дилемата на младата грофица Рајмонда, кого да одбере за брачен сопатник, славниот благороднички рицар
Жан де Бриен
, или гордиот и властољубив сараценски јунак
Абдерахман
, Белата Дама, ја разрешува во корист на де Бриен.","['ballet', 'theatre', 'concert']",
8f8d6b84f757fc7af25a71ba7f0666db,https://mktickets.mk/event/candlelight/,КАМЕРЕН ОРКЕСТАР ПРОФУНДИС – CANDLELIGHT,12-04-2024,20:00,"Македонска Филхармонија, Скопје",1000ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Придружете ни се на магична вечер со светски познатиот виолинист Марио Хосен на првиот „Candlelight“ – концерт под свеќи на камерниот оркестар Профундис!
Датум: 12 април
Почеток: 20:00 часот
Локација: Големата сала на Македонската филхармонија
Бидете дел од премиерното осветлување на сцената на Македонската филхармонија со сјајот на илјадниците свеќи под името „Candlelight“! Дозволете амбиентот да ве понесе, бидејќи виртуозниот Хосен, заедно со камерниот оркестар Профундис, под диригентската палка на маестра Ѓурѓица Дашиќ, ќе ви претстават уникатна програма на светски ремек-дела.
Програма на концертот:
Vivaldi – Four Seasons
N. Paganini –  I Palpiti
G. Holst –  St. Paul Suite
F. Glass –  Travelling Dreams
Марио Хосен, познат по својата неспоредлива виртуозност и волшебно сценско присуство, ги краси престижните сцени ширум светот заедно со врвните оркестри, вклучувајќи ги Лондонската филхармонија, Виенскиот симфониски оркестар и многу други. Со голема страст за светското музичко наследство, стручноста на Марио се фокусира на Николо Паганини, правејќи го како еден од најистакнатите толкувачи и авторитети за изведување на музиката на Паганини.
Препуштете се на незаборавна вечер на музичко маѓепсување под свеќи со Марио Хосен и камерниот оркестар Профундис!
*Промо билетите по цена од 750 денари може да ги набавите од 08.03 па се до 11.03.2024*","['concert', 'party']",
72f9191730d56292523ba0b96a2904b0,https://mktickets.mk/event/mzt_partizan/,КК МЗТ СКОПЈЕ АЕРОДРОМ – КК ПАРТИЗАН,10-10-2022,16:00,"Спортски центар „Јане Сандански”, Скопје",300-500ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Блокови 2,3,4,5 и А2 – по 500 денари
Блок А3 и А6 – по 400 денари
Блокови 6,7,8,9,10,11,14 и 15 – по 300 денари
Блокови 1, 16 и А1 засега да не се продаваат.
НАПОМЕНА:
Сите навивачи и симпатизери на Партизан кои планираат да се појават со клупски обележја, знамиња или само да навиваат за црно-белите
ЗАДОЛЖИТЕЛНО
да купат билети од блоковите 2,3,4,5 и А2. Ако бидат забележани на друго место во салата ќе бидат отстранети од трибините.",,
ec9c915d98069a9715d61127df6a3f1a,https://mktickets.mk/event/%d0%be%d0%bf%d0%b5%d1%80%d0%b0%d1%82%d0%b0-%d0%bd%d0%b0-%d1%88%d1%83%d0%bc%d1%81%d0%ba%d0%b8%d1%82%d0%b5-%d0%b6%d0%b8%d0%b2%d0%be%d1%82%d0%bd%d0%b8/,ОПЕРАТА НА ШУМСКИТЕ ЖИВОТНИ,11-02-2023,11:00,"Национална Oпера и Балет, Скопје",200ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Интерактивна музичко – драмска претстава која има за цел да ја запознае/едуцира најмладата публика, примарно со поимите во однос на оперската уметност (композитор, режисер, солисти, хор …)
Сценариото изобилува со многу комични моменти, кои се случуваат додека шумските животни се обидуваат да создадат оперска претстава.
Музичкиот дел е исполнет со адаптирани популарни арии од оперите: Кармен, Паљачи, Аида, Травјата, Рита и многу други арии и инструментални композиции кои се со адаптиран текст во својство на сценариото.",,
ec4f92b69ce8191aa377d2d9da0284b1,https://mktickets.mk/event/sonuvame-patuvame/,Сонуваме Патуваме,29-10-2023,11:30,"Skopje City Mall (Rooftop), Mall (Rooftop),",150ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Мој Театар Сити Театар
Театарска претстава
“Сонуваме Патуваме”
29.10.2023 (недела) 11:30 часот
Кино Cineplexx – сала бр.6 влез 150 ден.",['theatre'],
3ecac0c76c356843619b3a8ed33b1d6b,https://mktickets.mk/event/wdsf-skopje-open-skopje-open-grand-prix/,WDSF SKOPJE OPEN & SKOPJE OPEN GRAND PRIX,21-10-2023,10:00,"ООУ „11-ти Октомври“, Skopje",300ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Меѓународен танцов спортски натпревар
21.10.2023
WDSF SKOPJE OPEN 2023
Натпревар на најдобрите танцови двојки и солисти од светот на спортското танцување со натпреварувачи од Хонг Конг, Словенија, Грција, Турција, Србија, Чешка, Индија, Полска, Бугарија, Кинески Тајпеј и се разбира домашните претставници кои ќе имаат можност пред домашната публика да си ги одмерат силите со ѕвездите од светот на спортскиот танц.
22.10.2023
SKOPJE OPEN GRAND PRIX 2023
Меѓународен танцов натпревар во сите натпреварувачки танцови дисциплини.","['sports', 'dance']",
fa6d3d067a7232d6a11f07e088e4f139,https://mktickets.mk/event/%d0%b6%d0%b5%d0%bd%d0%b8-%d0%b2%d0%be-%d1%86%d1%80%d0%b2%d0%b5%d0%bd%d0%be/,ЖЕНИ ВО ЦРВЕНО,09-10-2024,19:00,"Национална Oпера и Балет, Скопје",900-1600ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Комедијата „Жени во црвено“ зборува за четири жени чија сурова и апсурдна реалност во која живееме доведува до неверојатен расплет. Поранешната стјуардеса Тамара и нејзината невработена сестра Нора се во долгови и немаат пари да го платат станбениот кредит.  Динка,службеничка во банката доаѓа да им го конфискува имотот, но таа наидува на силен отпор. Сестрите спремни на се  да го  задржат покривот над глава, ја земаат правдата во свои раце. Ситуацијата станува се покомплицирана, оди во „црвено“ кога вооружените специјалци ја опкружуваат зградата. Тогаш на местото на настанот стапува Анѓа, полицајка со својот горлив проблем.Жените во црвено“ на хумористичен начин зборуваат за сериозна ситуација во која може да се најде секој од нас, но зборуваат и за тоа како секој проблем може лесно да се реши кога сите ќе ги здружат силите и како благородноста, пријателството и искрените емоции можат да ги помират завојуваните страни.
Улоги: Олга Одановиќ, Дубравка Мијатовиќ, Анастасија Мандиќ, Сена Ѓоровиќ
Текст: Давор Шпишиќ
Режија: Бојана Лазиќ
Сценографија и костимографија: Јелена Стокуќа
Автор на музиката: Ирена Поповиќ Драговиќ","['standup_comedy', 'concert']",
24cbe92a021feb610425656056cbeb19,https://mktickets.mk/event/pikova-dama/,„Пикова Дама“ Опера во три чина од П. И. Чајковски,14-12-2024,20:00,"Национална Oпера и Балет, Скопје",800-1200ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"„Пикова Дама“
Опера во три чина од П. И. Чајковски
Диригент: Григор Паликаров
Режисер: Вера Немирова
Сценограф и костимограф: Јулијан Табаков
Кореограф: Анна Пампулова
Диригент на хорот: Теодора Георгиева
Херман: Валериј Георгиев
Лиза: Ирина Жекова
Грофицата: Бојка Василева
Гроф Томски / Златогор: Пламен Димитров
Кнез Јелецки: Иво Јорданов
Чекалински: Пламен Рајков
Сурин: Евгениј Станимиров
Чаплицки: Велин Михајлов
Нарумов: Петар Петров
Управник: Владислав Владимиров
Полина/ Миловзор: Михаела Берова
Гувернантка: Вјара Железова
Маша: Галина Великова
Прилепа: Лилия Илиева
Солисти, оркестар, хор и балет на Државна опера Варна
Во својата анализа на делото Вера Немирова истакнува дека ако во
2007 год. барала пореално читање на „Пикова Дама“, сега нејзините барања
во продукцијата на Државна Опера Варна дефинитивно се во доменот на
психолошката драма.
За разлика од романот на Пушкин, во кој херојот Херман е прикажан како
бесчувствителен и пресметлив, П.И. Чајковски го обдарил со богата, опасна
за себе и општеството преосетливост.
Поделена личност, растргната помеѓу две страсти: невозможната љубов кон
Лиза и страста за коцкање.
Сè до моментот кога страста за играта целосно го обзема, тој ја носи
симпатијата на гледачот. Меѓутоа, во него сè повеќе преовладува страста за
играта и профитот и ја заборава својата првобитна цел: да се бори за својата
љубов.
За разлика од него, Лиза ја следи до крај својата цел, ветувајќи дека ќе го
поврзе својот живот со Херман, па дури и ако е криминалец. По цена да се
изгуби себеси, таа со цело битие оди кај него. Тука се разминуваат нивните
патишта, а меридијанот што ги поврзува и раздвојува е судбината на старата
грофица.
Поранешната „московска Венера“, позната социјалистичка и страсна играчка
на карти, во Херман го гледа својот ангел смрттник, а тој неа ја гледа како
холограм. Баладата на Томски предвидува дека Грофицата ќе добие смртен
удар од оној што ќе дојде да ја дознае тајната на победничките три карти, тие
се поврзани со судбината.
Љубовниот триаголник на Ерос и смртта ги заплеткува Херман, Грофицата и
Лиза и води до фатален крај за сите тројца.
Самиот Чајковски е дел од секој еден свој херој. Во секој негов херој се
среќаваат силуети на неговиот сложен и многу страдален лик.
Заради тоа, „Пикова Дама“ пред се е силна психолошка драма, а второ и не
помалку важно, шокантна социјална трагедија во која сиромав и обичен
човек како Херман, нема место и право на љубов во светот на богатите.","['ballet', 'theatre']",
0e9212d8728cf3dfe2e9ebbd61b36fec,https://mktickets.mk/event/%d0%b4%d0%be%d0%bb%d0%b3%d0%b0%d1%82%d0%b0-%d0%b1%d0%be%d0%b6%d0%b8%d1%9c%d0%bd%d0%b0-%d0%b2%d0%b5%d1%87%d0%b5%d1%80%d0%b0-%d0%b6%d0%b5%d0%bd%d0%b8-%d0%b2%d0%be-%d0%b4/,„ДОЛГАТА БОЖИЌНА ВЕЧЕРА“ / „ЖЕНИ ВО Д-МОЛ“,17-02-2023,20:00,"Национална Oпера и Балет, Скопје",400-600ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Гостување на Балетот на Државна опера Пловдив, Р.Бугарија
„Долгата божиќна вечера“
– танцов театар базиран по истоимената драма на Торнтон Вајлдер
Музика: Антонио Вивалди
„Жени во Д-мол“
– танцов театар
Музика: Јохан Себастијан Бах
Настапуваат балетски уметници од Државната опера Пловдив
Проектот се реализира со поддршка на Министерството за култура на Република Бугарија
ТАНЦ
ОВ
ТЕАТАР НА РАДУ ПОКЛИТАРУ НА СЦЕНАТА НА НА
ЦИОНАЛНАТА
ОПЕРА
И БАЛЕТ
ВО СКОПЈЕ
Балетот на Државната Операта Пловдив во Скопје претставува две танцови претстави од еден чин со меѓународно признание на водечкиот современ кореограф Раду Поклитару. „Долгата Божиќна вечера“ според истоимената драма на Торнтон Вајлдер и музика на Вивалди и „Жени во Д-мол“ од Бах, инспирирана од „Куќата на Бернарда Алба“ од Лорка ќе гостува на 17 февруари, во 20 часот на сцената на Националната опера и балет на Северна Македонија.
Презентацијата на делото на Раду Поклитару е еден од најсветлите настани во танцовиот календар во Бугарија за оваа година.
Раду Поклитару е основач и главен кореограф на Киевскиот академски театар за модерен балет, почесен уметник на културата на Украина, народен уметник на Молдавија, добитник на бројни европски меѓународни награди, професор на Катедрата за модерна кореографија на Националниот универзитет за култура и уметности во Киев. Покрај десетици претстави во Киевскиот модерен балет, низ годините поставува балетски продукции во театарот Бољшој, театарот Марински, националните опери на Украина, Молдавија, Латвија, Белорусија, Чешка, Србија итн. Раду Поклитару од почетокот на годинава е дел од тимот на Државната Опера Пловдив.","['dance', 'concert', 'party', 'ballet', 'theatre']",
cbbc7eb8c45cdfe32bc329bed46b1bc0,https://mktickets.mk/event/balvinz/,БАЛКАНСКО ВИНОЖИТО,16-10-2024,20:00,"Македонска Филхармонија – мала сала, Скопје",500ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Концертот насловен како
БАЛКАНСКО ВИНОЖИТО
е музички колаж од авторски и традиционални балкански творби создадени и обработени со оригинален и посовремен етно и етно-џез призвук, низ призма на индивидуалното искуство и интерпретација на секој автор-инструменталист посебно. На ова музичко патување ќе му дадеме посебен простор на инструментот кавал, којшто патем го среќаваме во поблиските балкански страни и кој по својата природа изобилува од палета на техники и звучен колорит. Несекојдневна можност е меѓу нас да го имаме светскиот докажан и врвен инструменталист на овој инструмент – Неделко Неделков од соседна Р.Бугарија. Солист во оркестарот на Бугарско Национално Радио, човек со богато и врвно музичко и педагошко искуство, многу дела зад себе исто така и многу награди. Неговиот стил се одликува со брилијантна виртуозност, слободна и флексибилна импровизација во која прецизно со многу чувства и финесии внесува различни, понекогаш изклучително тешки манири на свирење, коишто ни создаваат чувство за пространство без стилови и жанрови ограничувања. Останати гости и домашни уметници се:
Ивајло Димитров – (Р.Бугарија) и Душко Георгиевски – вокални солисти, Дамир Имери – пијано и клавијатури, Иван Бејков – бас, Ратко Даутовски – перкусии, Емил Адамски-зурла и гајда и Бајса Арифовска Димитрова – кавал, тамбура,кларинет,ут, виолина. На програмата се дела и обработки од Н.Неделков,Д.Имери, Б.Арифовска.",['concert'],
328825af89e59913a32b139ce41dc7c3,https://mktickets.mk/event/%d1%9f%d1%83%d0%b7%d0%b5%d0%bf%d0%b5-%d0%b2%d0%b5%d1%80%d0%b4%d0%b8-%d1%82%d1%80%d0%b0%d0%b2%d0%b8%d1%98%d0%b0%d1%82%d0%b0/,ЏУЗЕПЕ ВЕРДИ ТРАВИЈАТА,29-03-2025,20:00,"Национална Oпера и Балет, Скопје",800-1000ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"ЏУЗЕПЕ ВЕРДИ„ТРАВИЈАТА“29.03.2025 почеток 20ч.Диригент: Иван Еминовиќ Режисер: Верена Штојбер (Германија) Сценограф и костимограф: Софија Шнајдер (Германија)Кореограф: Саша ЕфтимоваАсс.режисер: Трајко Јордановски, Љупка ЈакимовскаАсс. Диригент: Катерина СтојковскаКонцерт-мајстор:  Хор-мајстор: Ѓурѓица ДашиќКорепетитор: Елена Сиљаноска, Јанинка Невчева, Андреја Наунов, Горјан Стојановски
Улоги:Виолета Валери: Наде Талевска Алфред Жермон: Благој НацоскиЖорж Жермон: Марјан ЈованоскиФлора Бервоа: Марика ПоповиќАнина: Александра Лазарoвска ВасилевскиБарон Дуфол: Васко ЗдравковМаркиз Д’ Обињи: Драган АмповГастон: Дејан СтоевД-р Гренвил: Борко БиџовскиЏузепе: Игор ГиновскиКомесарио: Тихомир Јакимовски
Настапуваат: хорот, балетскиот ансамбл и оркестарот на НОБИспициенти:   Драган Костадиновиќ, Марко ПавлевскиСуфлер:  Невена Георгиева
Уметнички раководител на оператаХристо Саракинов
ТРАВИЈАТАОпера во три чина од Џузепе Верди. Либрето напишано од Франческо Марија Пјаве. Приказната се базира на новелата „Дамата со камелии“ од Александар Дима. Првата изведба е во Венеција, 6 март, 1853 година во Театро ла Фениче.СинопсисI ЧИНКуртизаната Виолета Валери во својот салон ги пречекува гостите на забавата што ја приредува. Меѓу другите гости тука се Флора Бервоа, маркизот Обињи, баронот Дуфол и Гастон Леториер, како и новиот обожавател на Виолета, Алфред Жермон.Овој млад човек кој од поодамна и се восхитува на Виолета и се придружува во „винската” песна. Од соседната просторија се слуша музика. Додека гостите преоѓаат таму за да танцуваат на Виолета и се слошува, па таа се повлекува во својата соба за да си дојде при себе. Влегува Алфред и гледајќи дека се сами и ја открива својата љубов на Виолета. Таа отпрвин се спротивставува, велејќи дека љубовта за неа не значи ништо. Сепак искреноста на момчето не ја остава рамнодушна, па таа му ветува средба следниот ден. Гостите си одат од забавата и Виолета се прашува себеси – дали тоа е човекот што би го сакала? Таа, сепак ја избира слободата, иако гласот на Алфред што доаѓа однадвор како да сака да ја убеди во спротивното.II ЧИННеколку месеци подоцна. Алфред и Виолета живеат во селска куќа во близината на Париз. Тој ја воспева нивната заемна предаденост. Слугинката Анина му открива дека Виолета го жртвувала својот накит за да може да ја одржува куќата. На тоа Алфред оди во градот за да ги среди работите на свој начин. Виолета се враќа, го бара Алфред, но наместо него наоѓа покана за истата вечер за забава кај Флора Бервоа. Виолета нема намера да му се врати на стариот начин на живот, но неволјите започнуваат со појавата на таткото на Алфред, Жорж Жермон. Тој е импресиониран од господското однесување на Виолета, но сепак бара од неа да се откаже од свршувачката со неговиот син (скандалот со нивната врска ја довел во прашање свршувачката на сестрата на Алфред.) Виолета отпрвин одбива, но попушта, со тешко срце, пред убедувањата на Жермон. Сама и напуштена, Виолета му пишува проштално писмо на Алфред и ја прифаќа поканата ","['ballet', 'dance', 'concert', 'party']",
64d6f8e850d4aa0469e2d0298b8ca51c,https://mktickets.mk/event/taks27/,Таксират #27 06.12.2025,06-12-2025,19:00,"С.Ц. Борис Трајковски, Скопје",1200ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Главната вечер на годинашниот
ТАКСИРАТ ФЕСТИВАЛ
ќе се одржува на 6 декември во Скопје и со десетици артисти кои на повеќе бини во Арена „Борис Трајковски“ ни ја носат непоколебливата енергија што 27 години нѐ обединува во најголемиот indoor фестивал во Југоисточна Европа.
За само неколку дена ќе бидат откриени првите имиња кои ќе ја предводат програмата на финалната вечер, а до тогаш — моментот им припаѓа на најверните Таксиратлии:
Super Early Bird влезниците со најповолната цена од 1000 денари се достапни САМО ДО СРЕДА, до 14:00 часот!
РАСПРОДАДЕНО
Early Bird влезници по цена од 12о0 денари !!!
Вреди да си прв!
Преврти го Скопје наопаку.","['party', 'festival']",
f8ee0fece796a85d78752dbd9f4d03f1,https://mktickets.mk/event/mztigokea/,КК МЗТ СКОПЈЕ АЕРОДРОМ – КК ИГОКЕА,18-03-2023,17:00,"Спортски центар „Јане Сандански”, Скопје",100-150ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"ДЕН: 18 март 2023 (сабота)
ВРЕМЕ: 17 часот
ЛИГА: 22. коло Адмирал Бет АБА-лига
ЦЕНИ:
Блокови 5, 6, А2, А3, А6 – по 150 денари
Блокови 1, 2 ,3, 4, 7, 8, 9, 11, 12, 14, 15, 16, А1, А4 – по 100 денари
Билетарата ќе биде отворена само на денот на натпреварот (18.03.2023).",,
dffd623c0d7c1bf0b46ec2f627f94c06,https://mktickets.mk/event/dinom28/,Дино Мерлин / Втор концерт 28.12.2023,28-12-2023,20:00,"С.Ц. Борис Трајковски, Скопје",1550 - 4350ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Дино Мерлин
, еден од омилените кантавтори на нашите простори и музичар кој стекна легендарен статус со својот глас, вонвременските хитови, незапирливата сценска енергија и незаборавните концерти, оваа зима пристигнува во Скопје, а состанокот со својата публика го закажа во четвтрток, 28 декември во Арена Борис Трајковски.
Публиката е воодушевена, социјалните мрежи се разгореа со коментари, сите сакаат да бидат дел од концертната турнеа „Mi“ која ги руши сите рекорди во регионот.
Од година во година неговите концерти го подигнуваат прагот на продукциските стандарди и бројот на посетеност.
Покрај најновите хитови и омилените песни од неговата богата четириесет годишна музичка кариера, публиката ќе има прилика премиерно да ги слушне некои од добро познатите хитови, ама во потполно ново издание. Додека пак визуелната естетика, специјалните сценски ефекти и највисоките продукциски стандарди ќе придонесат за врвната музичка магија по која се препознатливи неговите концерти.
Ве покануваме на 28.12 да бидете дел од незаборавното шоу и ноќ за паметење заедно со музичкиот магионичар
Дино Мерлин
!
*ВИП барските маси се продаваат во пакет од 6 билети*",['concert'],
c3b7c249831f36be4ddd6ab05434999e,https://mktickets.mk/event/lebedovoezero-2/,ЛЕБЕДОВО ЕЗЕРО – ПЕТАР ИЛИЧ ЧАЈКОВСКИ,12-05-2023,20:00,"Национална Oпера и Балет, Скопје",600-1000ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"ПЕТАР ИЛИЧ ЧАЈКОВСКИ
„Лебедово езеро“
Диригент:
Луис Горелик (Luis Gorelik
)
(Аргентина)
Кореограф:
Виктор Јаременко (Украина)
Сценограф:
Андреј Злобин (Украина)
Костимограф:
Гана Ипатиева (Украина)
Репетитори:
Горан Божинов, Александра Мијалкова, Васил Чичиашвили, Билјана Пашариковска, Наташа Јосифовска, Дафина Данилоска – Кочевска
Концерт мајстор:
Климен Тодороски
Светло дизајн:
Милчо Александров
Настапуваат:
Одета / Одилија:
Елизабета Форменто (Италија)
Принц Зигфрид:
Томас Гиуговаз (Италија)
Ротбарт:
Балаш Лочеи (Унгарија)
Настапува балетскиот ансамбл и оркестарот на Националната опера и балет","['ballet', 'concert']",
10d3854d4c9da5a072e0c8f66746af21,https://mktickets.mk/event/twilight-glow-concerts-habanera-string-quartet-2nd-session/,"Twilight Glow Concerts, Habanera String Quartet 2nd session",13-05-2025,20:00,"Музеј на Македонската борба, Скопје",1400-1800ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Гудачкиот квартет Habanera, кој веќе 16 години остава силен впечаток на музичката сцена низ целиот регион, за прв пат доаѓа во Скопје! Настапот ќе се одржи на 13 мај, и тоа е единствена можност да се доживее нивната магична енергија во живо.
Познати по својот уникатен стил на свирење, модерни аранжмани на светски и регионални хитови и настапи што оставаат без здив, Habanera ветуваат вечер исполнета со емоции, страст и музика што допира до срцето.","['concert', 'party']",
2a31b92cd474d6e94e27e3a691e3d081,https://mktickets.mk/event/%d0%be%d1%80%d0%b5%d0%b2%d0%be%d0%ba%d1%80%d1%88%d0%b0%d1%87%d0%ba%d0%b0-%d0%bf%d0%b5%d1%82%d0%b0%d1%80-%d0%b8%d0%bb%d0%b8%d1%87-%d1%87%d0%b0%d1%98%d0%ba%d0%be%d0%b2%d1%81%d0%ba%d0%b8-30-01/,ОРЕВОКРШАЧКА – ПЕТАР ИЛИЧ ЧАЈКОВСКИ 30.01.2024,30-01-2024,20:00,"Национална Oпера и Балет, Скопје",500-800ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Кореограф: Василиј Иванович Ваинонен (Русија) Кореографска адаптација: Михаил Крапивин (Русија)
Сценограф: Анатолиј Нежњи (Русија)
Костимограф: Љупка Ристовска
Репетитори: Горан Божинов, Александра Мијалкова, Билјана Пашариковска, Дафина Данилоска-Кочевска, Маја Митровска-Богојевска
Во главните улоги:
Клара: Марија Кичевска Шокаровска
Принц: Бобан Ковачевски
Настапуваат првенците, солистите, балетскиот ансамбл при Националната опера и балет и ученици од ДМБУЦ „Илија Николовски Луј“.
Онлајн продажбата е затворена, за дополнителни билети и информации обратете се на билетарницата на НОБ
Тел: +389(02)2118451/ +38978426536",['ballet'],
8e1b24ae5bae132a5d0c96d3cf23e547,https://mktickets.mk/event/zve/,Интернационален детски музички фестивал Ѕвездички,11-10-2024,17:00,"Национална Oпера и Балет, Скопје",400 ден.,True,https://mktickets.mk/%d0%ba%d0%b0%d0%ba%d0%be-%d0%b4%d0%b0-%d0%ba%d1%83%d0%bf%d0%b0%d0%bc/,"Дечиња, родители, баби и дедовци !!!! На 11 и 12 октомври Ѕвездичките од целиот свет ќе блеснат на сцената на Националната опера и балет во Скопје. Ве очекуваме сите на најголемиот, најубавиот и највеселиот фестивал “Ѕвездички“ !!!","['ballet', 'festival']",
